PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%),530 nm Activity,530 nm Potency (uM),530 nm Efficacy (%),460 nm Activity,460 nm Potency (uM),460 nm Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Blue (460 nm) auto fluorescence outcome,Sample Source
144207500,NCGC00257856-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144207501,NCGC00257857-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207502,NCGC00257858-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207504,NCGC00257860-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207505,NCGC00257861-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207506,NCGC00257862-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207507,NCGC00257863-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207508,NCGC00257864-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207509,NCGC00257865-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,7.379418727,-47.61174975,inactive,SIGMA
144207511,NCGC00257867-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,ChromaDex
144207513,NCGC00257869-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207514,NCGC00257870-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207515,NCGC00257871-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207516,NCGC00257872-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207517,NCGC00257873-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207518,NCGC00257874-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144207519,NCGC00257875-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207520,NCGC00257876-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207521,NCGC00257877-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207522,NCGC00257878-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207523,NCGC00257879-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207524,NCGC00257880-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,30.80111683,-36.0871545,inactive,SIGMA
144207525,NCGC00257881-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive,,,inconclusive antagonist,,,inactive,LKT Lab
144207526,NCGC00257882-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207528,NCGC00257884-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207529,NCGC00257885-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Cerilliant
144207530,NCGC00257886-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207531,NCGC00257887-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207532,NCGC00257888-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SIGMA
144207533,NCGC00257889-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207534,NCGC00257890-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207535,NCGC00257891-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Radian International
144207536,NCGC00257892-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207538,NCGC00257894-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207539,NCGC00257895-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207540,NCGC00257896-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207541,NCGC00257897-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207543,NCGC00257899-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207544,NCGC00257900-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207545,NCGC00257901-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144207546,NCGC00257902-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207547,NCGC00257903-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207548,NCGC00257904-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207549,NCGC00257905-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,,,inactive,SIGMA
144207551,NCGC00257907-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207552,NCGC00257908-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207553,NCGC00257909-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207554,NCGC00257910-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207555,NCGC00257911-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207556,NCGC00257912-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207557,NCGC00257913-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207558,NCGC00257914-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207559,NCGC00257915-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207560,NCGC00257916-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207561,NCGC00257917-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207562,NCGC00257918-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207563,NCGC00257919-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207564,NCGC00257920-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207565,NCGC00257921-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207566,NCGC00257922-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207567,NCGC00257923-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207568,NCGC00257924-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207570,NCGC00257926-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144207571,NCGC00257927-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207572,NCGC00257928-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207573,NCGC00257929-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207574,NCGC00257930-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207575,NCGC00257931-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207576,NCGC00257932-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207577,NCGC00257933-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207578,NCGC00257934-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207579,NCGC00257935-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SIGMA
144207580,NCGC00257936-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207581,NCGC00257937-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207583,NCGC00257939-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207584,NCGC00257940-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207585,NCGC00257941-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SIGMA
144207586,NCGC00257942-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207587,NCGC00257943-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207588,NCGC00257944-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207589,NCGC00257945-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,54.96116515,25.2396819,inactive,,0,inactive,,0,inactive,Crescent
144207590,NCGC00257946-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144207591,NCGC00257947-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144207592,NCGC00257948-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SIGMA
144207596,NCGC00257952-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService
144207597,NCGC00257953-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144207598,NCGC00257954-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207599,NCGC00257955-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207600,NCGC00257956-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207602,NCGC00257958-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207603,NCGC00257959-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207604,NCGC00257960-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207605,NCGC00257961-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144207606,NCGC00257962-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144207607,NCGC00257963-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207608,NCGC00257964-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Acros
144207609,NCGC00257965-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207610,NCGC00257966-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207611,NCGC00257967-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207612,NCGC00257968-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207613,NCGC00257969-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207614,NCGC00257970-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207615,NCGC00257971-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207616,NCGC00257972-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207618,NCGC00257974-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207619,NCGC00257975-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207620,NCGC00257976-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207621,NCGC00257977-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207622,NCGC00257978-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207623,NCGC00257979-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207624,NCGC00257980-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207625,NCGC00257981-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144207626,NCGC00257982-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207627,NCGC00257983-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207628,NCGC00257984-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207629,NCGC00257985-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207630,NCGC00257986-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207631,NCGC00257987-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207632,NCGC00257988-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207633,NCGC00257989-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207634,NCGC00257990-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207635,NCGC00257991-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207637,NCGC00257993-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207638,NCGC00257994-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207639,NCGC00257995-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207640,NCGC00257996-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inconclusive antagonist,,,inactive,,0,inactive,SigmaAldrich
144207641,NCGC00257997-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207642,NCGC00257998-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207643,NCGC00257999-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207644,NCGC00258000-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207645,NCGC00258001-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207646,NCGC00258002-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207647,NCGC00258003-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SigmaAldrich
144207648,NCGC00258004-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207649,NCGC00258005-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144207650,NCGC00258006-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207651,NCGC00258007-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207652,NCGC00258008-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207653,NCGC00258009-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207654,NCGC00258010-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207655,NCGC00258011-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207656,NCGC00258012-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207657,NCGC00258013-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207658,NCGC00258014-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207659,NCGC00258015-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207660,NCGC00258016-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144207662,NCGC00258018-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Pfaltz-Bauer
144207663,NCGC00258019-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207664,NCGC00258020-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207665,NCGC00258021-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,inactive,,0,inconclusive agonist,,,inactive,SigmaAldrich
144207666,NCGC00258022-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144207667,NCGC00258023-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,inactive,,0,inconclusive agonist,,,inactive,SigmaAldrich
144207668,NCGC00258024-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207669,NCGC00258025-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207670,NCGC00258026-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SIGMA
144207671,NCGC00258027-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207672,NCGC00258028-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207673,NCGC00258029-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207674,NCGC00258030-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207675,NCGC00258031-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207676,NCGC00258032-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207677,NCGC00258033-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207678,NCGC00258034-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207679,NCGC00258035-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SigmaAldrich
144207680,NCGC00258036-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Interchem
144207681,NCGC00258037-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,SIGMA
144207682,NCGC00258038-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207683,NCGC00258039-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,50.17887185,-83.30279881,active antagonist,44.72196661,-39.75767208,active antagonist,43.03821255,-103.1944407,inactive,Sensient
144207685,NCGC00258041-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207686,NCGC00258042-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207687,NCGC00258043-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207688,NCGC00258044-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207689,NCGC00258045-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207690,NCGC00258046-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144207691,NCGC00258047-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207692,NCGC00258048-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,active antagonist,47.71285069,-95.3120888,inactive,Alfa Aesar
144207693,NCGC00258049-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207694,NCGC00258050-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa Aesar
144207695,NCGC00258051-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SIGMA
144207696,NCGC00258052-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207697,NCGC00258053-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207698,NCGC00258054-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207699,NCGC00258055-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207700,NCGC00258056-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207701,NCGC00258057-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,,,inactive,SigmaAldrich
144207702,NCGC00258058-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207703,NCGC00258059-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144207704,NCGC00258060-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,,0,inactive,SigmaAldrich
144207705,NCGC00258061-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207706,NCGC00258062-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207708,NCGC00258064-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144207709,NCGC00258065-01,1,0,,,,inactive,inactive,,0,active antagonist,,-13.29712157,active antagonist,12.29674783,-22.66084439,inactive,,0,inactive,SigmaAldrich
144207710,NCGC00258066-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207712,NCGC00258068-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Interchem
144207713,NCGC00258069-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144207714,NCGC00258070-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,31.00524775,51.26874215,inconclusive agonist,52.05173451,20.87655581,inactive,,0,inactive,SIGMA
144207715,NCGC00258071-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207716,NCGC00258072-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive agonist,,,inactive,SigmaAldrich
144207717,NCGC00258073-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sensient
144207718,NCGC00258074-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207719,NCGC00258075-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207720,NCGC00258076-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207721,NCGC00258077-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive antagonist,,,inactive,SigmaAldrich
144207722,NCGC00258078-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207723,NCGC00258079-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207725,NCGC00258081-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207726,NCGC00258082-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144207727,NCGC00258083-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
144207728,NCGC00258084-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SigmaAldrich
